#EventID,Time,Latitude,Longitude,Depth/km,MagType,Magnitude,MagErr,Area,Type,Level
7860,2017-08-05 01:08:32.39,40.823502,14.145,0.28,D,-0.5,0.3,flegrei,earthquake,Bollettino
7842,2017-08-12 04:04:03.24,,,,D,-0.1,0.3,flegrei,earthquake,Bollettino
7830,2017-08-17 02:02:57.94,40.825668,14.14233,0.68,D,-0.8,0.3,flegrei,earthquake,Bollettino
7754,2017-08-29 23:31:40.27,40.826,14.1445,0.56,D,-0.1,0.3,flegrei,earthquake,Bollettino
7709,2017-09-13 10:11:51,40.827839,14.13617,1.14,D,0.4,0.3,flegrei,earthquake,Bollettino
7708,2017-09-13 10:22:56.7,40.826832,14.135,1.17,D,-0.3,0.3,flegrei,earthquake,Bollettino
7707,2017-09-13 10:25:45.56,40.831501,14.136,1.37,D,-0.8,0.3,flegrei,earthquake,Bollettino
7706,2017-09-13 10:26:47.75,40.824669,14.13483,1.29,D,-0.3,0.3,flegrei,earthquake,Bollettino
7664,2017-09-21 03:42:08.96,40.827999,14.1445,1.4,D,0.6,0.3,flegrei,earthquake,Bollettino
7656,2017-09-26 13:56:39.04,,,,D,-0.1,0.3,flegrei,earthquake,Bollettino
7655,2017-09-26 13:58:33.82,,,,D,-0.5,0.3,flegrei,earthquake,Bollettino
7654,2017-09-26 14:01:15.39,40.827332,14.15167,1.78,D,-0.3,0.3,flegrei,earthquake,Bollettino
7653,2017-09-26 14:03:10.53,,,,D,-0.1,0.3,flegrei,earthquake,Bollettino
7652,2017-09-26 14:03:20.93,40.827,14.15383,1.8,D,0.7,0.3,flegrei,earthquake,Bollettino
7651,2017-09-26 14:06:01.56,40.8255,14.146,1.74,D,-0.8,0.3,flegrei,earthquake,Bollettino
7650,2017-09-26 14:06:08.56,40.827171,14.15167,2.09,D,0.7,0.3,flegrei,earthquake,Bollettino
7649,2017-09-26 14:08:55.2,40.827999,14.15167,2.43,D,0.7,0.3,flegrei,earthquake,Bollettino
7648,2017-09-26 14:10:54.48,40.826832,14.1535,2.25,D,0.6,0.3,flegrei,earthquake,Bollettino
7647,2017-09-26 14:13:02.41,40.828999,14.15617,2.28,D,0.7,0.3,flegrei,earthquake,Bollettino
7646,2017-09-26 14:14:07.62,,,,D,0.4,0.3,flegrei,earthquake,Bollettino
7645,2017-09-26 14:16:03.66,40.827671,14.1575,1.78,D,0.9,0.3,flegrei,earthquake,Bollettino
7644,2017-09-26 14:16:36.16,,,,D,-0.3,0.3,flegrei,earthquake,Bollettino
7643,2017-09-26 14:17:44.03,40.827839,14.15567,1.99,D,0.8,0.3,flegrei,earthquake,Bollettino
7642,2017-09-26 14:19:09.13,40.828171,14.15717,2.13,D,0.8,0.3,flegrei,earthquake,Bollettino
7641,2017-09-26 14:24:59.79,40.828171,14.156,2.23,D,0.8,0.3,flegrei,earthquake,Bollettino
7640,2017-09-26 14:28:06.19,,,,D,0.1,0.3,flegrei,earthquake,Bollettino
7639,2017-09-26 14:40:27.53,,,,D,-0.5,0.3,flegrei,earthquake,Bollettino
7638,2017-09-26 14:45:12.31,,,,D,-1.1,0.3,flegrei,earthquake,Bollettino
7634,2017-09-28 15:21:34.98,,,,D,-0.8,0.3,flegrei,earthquake,Bollettino
7633,2017-09-28 15:28:04.11,40.821831,14.15267,1.45,D,0.2,0.3,flegrei,earthquake,Bollettino
7632,2017-09-28 15:31:10.11,,,,D,-1.1,0.3,flegrei,earthquake,Bollettino
7631,2017-09-28 15:33:58.59,40.823669,14.14583,1.36,D,0.2,0.3,flegrei,earthquake,Bollettino
7630,2017-09-28 15:34:34.47,40.827999,14.148,1.84,D,0.7,0.3,flegrei,earthquake,Bollettino
7629,2017-09-28 15:36:30.31,40.825001,14.14867,1.47,D,0.1,0.3,flegrei,earthquake,Bollettino
7628,2017-09-28 15:36:54.43,40.824829,14.14983,1.43,D,0.1,0.3,flegrei,earthquake,Bollettino
7627,2017-09-28 15:37:45.58,,,,D,-0.8,0.3,flegrei,earthquake,Bollettino
7626,2017-09-28 15:39:28.86,,,,D,-0.3,0.3,flegrei,earthquake,Bollettino
7625,2017-09-28 15:41:01.77,,,,D,-0.1,0.3,flegrei,earthquake,Bollettino
7624,2017-09-28 15:44:47.15,,,,D,-0.8,0.3,flegrei,earthquake,Bollettino
7623,2017-09-28 15:46:14.42,40.827499,14.14867,1.82,D,0.7,0.3,flegrei,earthquake,Bollettino
7622,2017-09-28 15:48:20.74,40.827839,14.14667,1.78,D,0.8,0.3,flegrei,earthquake,Bollettino
7621,2017-09-28 15:48:57.72,,,,D,-1.1,0.3,flegrei,earthquake,Bollettino
7620,2017-09-28 15:50:05.34,,,,D,-0.5,0.3,flegrei,earthquake,Bollettino
7619,2017-09-28 15:53:30.57,,,,D,-0.3,0.3,flegrei,earthquake,Bollettino
7618,2017-09-28 15:54:38.29,40.827171,14.14717,1.98,D,0.9,0.3,flegrei,earthquake,Bollettino
7617,2017-09-28 16:03:11.89,,,,D,-0.5,0.3,flegrei,earthquake,Bollettino
7602,2017-10-03 22:17:29.17,40.824001,14.12717,1.64,D,0.6,0.3,flegrei,earthquake,Bollettino
7599,2017-10-04 12:23:17.11,40.828831,14.1285,1.2,D,0.1,0.3,flegrei,earthquake,Bollettino
7598,2017-10-04 12:37:22.16,40.838329,14.127,1.5,D,0.6,0.3,flegrei,earthquake,Bollettino
7576,2017-10-14 05:09:26.04,,,,D,0.4,0.3,flegrei,earthquake,Bollettino
7557,2017-10-16 01:27:10.62,40.821499,14.1435,0.59,D,0.4,0.3,flegrei,earthquake,Bollettino
7556,2017-10-16 01:33:40.07,40.824829,14.142,1.09,D,0.6,0.3,flegrei,earthquake,Bollettino
7544,2017-10-18 18:16:04.47,40.84267,14.1695,2.0,D,0.2,0.3,flegrei,earthquake,Bollettino
7543,2017-10-18 19:19:23.3,40.849499,14.16083,1.39,D,0.5,0.3,flegrei,earthquake,Bollettino
7542,2017-10-19 01:05:08.18,40.84267,14.16733,2.21,D,0.4,0.3,flegrei,earthquake,Bollettino
7521,2017-10-24 08:55:08.41,40.82283,14.12917,1.29,D,0.4,0.3,flegrei,earthquake,Bollettino
7514,2017-10-25 18:19:27.15,40.824669,14.132,2.2,D,-0.1,0.3,flegrei,earthquake,Bollettino
7512,2017-10-25 19:50:38.72,40.82283,14.13117,1.73,D,-0.5,0.3,flegrei,earthquake,Bollettino
7511,2017-10-25 20:17:38.4,40.823669,14.13,1.18,D,1.3,0.3,flegrei,earthquake,Bollettino
7510,2017-10-25 20:18:20.78,,,,D,-0.5,0.3,flegrei,earthquake,Bollettino
7509,2017-10-25 21:54:37.58,40.821671,14.132,0.98,D,0.5,0.3,flegrei,earthquake,Bollettino
7508,2017-10-25 22:01:32.52,40.820999,14.1335,1.76,D,0.2,0.3,flegrei,earthquake,Bollettino
7507,2017-10-25 22:48:24.45,40.820171,14.13217,1.64,D,0.5,0.3,flegrei,earthquake,Bollettino
7506,2017-10-25 23:13:41.66,40.821331,14.13133,1.67,D,0.2,0.3,flegrei,earthquake,Bollettino
7498,2017-10-29 23:24:55.55,40.825161,14.1435,0.81,D,-0.3,0.3,flegrei,earthquake,Bollettino
7496,2017-10-30 09:03:29.65,40.821331,14.1275,1.81,,,,flegrei,earthquake,Bollettino
7495,2017-10-30 09:03:31.46,40.82283,14.12683,1.0,D,0.2,0.3,flegrei,earthquake,Bollettino
7481,2017-11-08 21:45:11.41,40.824669,14.14333,0.8,D,-1.1,0.3,flegrei,earthquake,Bollettino
7473,2017-11-14 21:11:29.34,,,,D,-0.3,0.3,flegrei,earthquake,Bollettino
7469,2017-11-15 09:57:35.47,40.835999,14.1685,1.57,D,-0.3,0.3,flegrei,earthquake,Bollettino
7463,2017-11-16 02:23:33.9,40.824001,14.13833,0.63,D,-0.5,0.3,flegrei,earthquake,Bollettino
7462,2017-11-16 02:23:39.49,40.82917,14.14117,1.41,D,0.2,0.3,flegrei,earthquake,Bollettino
7460,2017-11-16 07:44:21.23,40.834671,14.14217,1.17,D,-1.1,0.3,flegrei,earthquake,Bollettino
7459,2017-11-16 07:46:07.39,40.821831,14.13717,0.96,D,-0.8,0.3,flegrei,earthquake,Bollettino
7458,2017-11-16 07:46:24.67,,,,D,-1.1,0.3,flegrei,earthquake,Bollettino
7457,2017-11-16 08:13:55.76,40.831501,14.13967,0.6,D,-1.1,0.3,flegrei,earthquake,Bollettino
7456,2017-11-16 08:14:07.91,,,,D,-1.6,0.3,flegrei,earthquake,Bollettino
7455,2017-11-16 08:14:14.02,40.83083,14.143,1.04,D,-0.5,0.3,flegrei,earthquake,Bollettino
7454,2017-11-16 08:14:26.2,,,,D,-1.1,0.3,flegrei,earthquake,Bollettino
7453,2017-11-16 08:31:25.98,40.838329,14.14017,1.04,D,1.3,0.3,flegrei,earthquake,Bollettino
7452,2017-11-16 08:32:56.04,40.827171,14.14233,1.29,D,0.2,0.3,flegrei,earthquake,Bollettino
7451,2017-11-16 08:34:21.96,,,,D,-0.8,0.3,flegrei,earthquake,Bollettino
7450,2017-11-16 08:35:07.31,40.82917,14.14,1.46,D,0.2,0.3,flegrei,earthquake,Bollettino
7449,2017-11-16 08:38:33.61,40.821831,14.148,1.09,D,-0.5,0.3,flegrei,earthquake,Bollettino
7448,2017-11-16 12:31:12.94,40.83617,14.139,1.4,D,0.5,0.3,flegrei,earthquake,Bollettino
7447,2017-11-16 12:31:25.56,,,,D,-0.5,0.3,flegrei,earthquake,Bollettino
7420,2017-11-23 19:51:24.92,40.822498,14.14133,0.65,D,-0.3,0.3,flegrei,earthquake,Bollettino
7387,2017-11-29 23:36:21.56,,,,,,,flegrei,earthquake,Bollettino
7386,2017-11-29 23:36:22.2,,,,D,-0.8,0.3,flegrei,earthquake,Bollettino
7385,2017-11-29 23:54:11.42,40.830002,14.14517,0.41,D,-1.1,0.3,flegrei,earthquake,Bollettino
7384,2017-11-29 23:54:14.53,40.824669,14.1435,0.67,D,-0.1,0.3,flegrei,earthquake,Bollettino
7383,2017-11-29 23:55:43.95,,,,D,-1.1,0.3,flegrei,earthquake,Bollettino
7353,2017-12-04 17:33:02.4,40.823669,14.1345,1.38,D,-0.3,0.3,flegrei,earthquake,Bollettino
7352,2017-12-04 17:33:10.66,40.82217,14.1385,1.3,D,-1.1,0.3,flegrei,earthquake,Bollettino
7339,2017-12-05 15:01:54.42,40.821671,14.136,0.79,D,1.2,0.3,flegrei,earthquake,Bollettino
7338,2017-12-05 15:04:43.42,,,,D,-1.6,0.3,flegrei,earthquake,Bollettino
7337,2017-12-05 15:06:12.03,,,,D,-0.3,0.3,flegrei,earthquake,Bollettino
7336,2017-12-05 15:07:49.08,40.825001,14.1375,1.67,D,0.5,0.3,flegrei,earthquake,Bollettino
7335,2017-12-05 15:10:27.78,40.825161,14.134,1.48,D,0.6,0.3,flegrei,earthquake,Bollettino
7334,2017-12-05 15:11:06.88,,,,,,,flegrei,earthquake,Bollettino
7333,2017-12-05 15:11:10.16,,,,D,-0.8,0.3,flegrei,earthquake,Bollettino
7332,2017-12-05 15:29:07.1,40.82383,14.13767,1.48,D,0.7,0.3,flegrei,earthquake,Bollettino
7331,2017-12-05 20:10:59.98,40.825161,14.13617,1.42,D,0.5,0.3,flegrei,earthquake,Bollettino
7330,2017-12-05 20:11:12.71,,,,D,-0.8,0.3,flegrei,earthquake,Bollettino
7329,2017-12-06 08:17:43.74,40.825329,14.14417,1.0,D,-0.5,0.3,flegrei,earthquake,Bollettino
7328,2017-12-06 08:17:51.33,,,,D,-1.1,0.3,flegrei,earthquake,Bollettino
7321,2017-12-07 22:51:53.53,,,,,,,flegrei,earthquake,Bollettino
7320,2017-12-07 22:51:54.55,,,,D,-1.1,0.3,flegrei,earthquake,Bollettino
7319,2017-12-07 22:57:22.95,,,,D,-1.1,0.3,flegrei,earthquake,Bollettino
7318,2017-12-07 22:57:38.49,40.826328,14.1425,1.12,D,-0.8,0.3,flegrei,earthquake,Bollettino
7317,2017-12-07 22:58:06.01,40.82333,14.14217,1.11,D,-0.3,0.3,flegrei,earthquake,Bollettino
7307,2017-12-14 18:52:58.64,40.824829,14.1415,0.83,D,-0.3,0.3,flegrei,earthquake,Bollettino
7306,2017-12-14 18:53:05.91,40.82317,14.143,0.82,D,-0.8,0.3,flegrei,earthquake,Bollettino
7305,2017-12-14 18:53:26.77,,,,D,-1.1,0.3,flegrei,earthquake,Bollettino
7304,2017-12-14 18:53:36.34,,,,D,-1.1,0.3,flegrei,earthquake,Bollettino
7303,2017-12-14 18:53:40.13,40.827999,14.14367,0.8,D,-1.1,0.3,flegrei,earthquake,Bollettino
7301,2017-12-16 09:46:29.26,40.824501,14.14233,0.62,D,-1.1,0.3,flegrei,earthquake,Bollettino
7294,2017-12-20 00:57:40.77,,,,D,-0.5,0.3,flegrei,earthquake,Bollettino
7293,2017-12-20 00:57:47.02,40.836498,14.136,1.92,D,1.3,0.3,flegrei,earthquake,Bollettino
7292,2017-12-20 00:59:34.4,,,,D,-1.1,0.3,flegrei,earthquake,Bollettino
7291,2017-12-20 00:59:38.38,,,,D,-0.5,0.3,flegrei,earthquake,Bollettino
7290,2017-12-20 01:00:20.51,40.840172,14.134,1.22,D,0.4,0.3,flegrei,earthquake,Bollettino
7289,2017-12-20 01:38:22.39,40.838001,14.1355,1.77,D,1.4,0.3,flegrei,earthquake,Bollettino
7288,2017-12-20 01:39:03.84,,,,D,-0.5,0.3,flegrei,earthquake,Bollettino
7287,2017-12-20 01:40:57.47,,,,D,0.2,0.3,flegrei,earthquake,Bollettino
7286,2017-12-20 01:41:59.85,,,,D,-0.5,0.3,flegrei,earthquake,Bollettino
7274,2017-12-22 16:31:57.45,40.831329,14.14367,1.47,D,0.6,0.3,flegrei,earthquake,Bollettino
7271,2017-12-23 14:06:30.65,40.828671,14.1425,1.23,D,-0.1,0.3,flegrei,earthquake,Bollettino
7270,2017-12-23 14:07:28.73,,,,D,-0.8,0.3,flegrei,earthquake,Bollettino
7269,2017-12-23 18:27:55.21,,,,D,-1.1,0.3,flegrei,earthquake,Bollettino
7268,2017-12-24 05:56:52.65,40.824001,14.14017,0.81,D,0.4,0.3,flegrei,earthquake,Bollettino
7254,2017-12-26 00:35:20.68,40.824169,14.1395,0.91,D,-0.3,0.3,flegrei,earthquake,Bollettino
7253,2017-12-26 00:39:19.21,40.823669,14.13917,0.7,D,0.1,0.3,flegrei,earthquake,Bollettino
