#EventID,Time,Latitude,Longitude,Depth/km,MagType,Magnitude,MagErr,Area,Type,Level
21753,2014-03-31 23:09:05.27,,,,D,-1.1,0.3,flegrei,earthquake,Bollettino
21752,2014-03-31 23:09:36.93,,,,,,,flegrei,earthquake,Bollettino
21751,2014-03-31 23:09:40.26,,,,,,,flegrei,earthquake,Bollettino
21750,2014-03-31 23:09:50.8,,,,,,,flegrei,earthquake,Bollettino
21749,2014-03-31 23:09:52.74,,,,D,-1.1,0.3,flegrei,earthquake,Bollettino
21748,2014-03-31 23:10:08.69,,,,D,-0.5,0.3,flegrei,earthquake,Bollettino
21747,2014-03-31 23:10:21.63,,,,,,,flegrei,earthquake,Bollettino
21746,2014-03-31 23:10:23.7,,,,,,,flegrei,earthquake,Bollettino
21744,2014-03-31 23:11:30.24,,,,D,-1.1,0.3,flegrei,earthquake,Bollettino
21745,2014-03-31 23:11:30.24,,,,D,-1.1,0.3,flegrei,earthquake,Bollettino
21743,2014-03-31 23:11:40.41,,,,,,,flegrei,earthquake,Bollettino
21742,2014-03-31 23:12:15.2,,,,,,,flegrei,earthquake,Bollettino
21741,2014-03-31 23:12:31.48,,,,,,,flegrei,earthquake,Bollettino
21740,2014-03-31 23:12:36.58,,,,,,,flegrei,earthquake,Bollettino
21739,2014-03-31 23:12:43.83,,,,D,-1.6,0.3,flegrei,earthquake,Bollettino
21738,2014-03-31 23:12:59.95,,,,,,,flegrei,earthquake,Bollettino
21737,2014-03-31 23:13:29.08,,,,,,,flegrei,earthquake,Bollettino
21736,2014-03-31 23:13:43.25,,,,D,-1.1,0.3,flegrei,earthquake,Bollettino
21735,2014-03-31 23:13:49.36,,,,D,-1.1,0.3,flegrei,earthquake,Bollettino
21734,2014-03-31 23:14:13.38,,,,,,,flegrei,earthquake,Bollettino
21733,2014-03-31 23:14:27.82,,,,D,-1.1,0.3,flegrei,earthquake,Bollettino
21732,2014-03-31 23:15:27.01,,,,,,,flegrei,earthquake,Bollettino
21731,2014-03-31 23:16:58.4,,,,D,-0.8,0.3,flegrei,earthquake,Bollettino
21730,2014-03-31 23:21:41.47,,,,D,-1.6,0.3,flegrei,earthquake,Bollettino
21729,2014-03-31 23:22:07.44,40.831329,14.14083,2.0,D,0.7,0.3,flegrei,earthquake,Bollettino
21728,2014-03-31 23:23:38.21,,,,,,,flegrei,earthquake,Bollettino
21727,2014-04-06 05:10:27.86,40.830669,14.14783,1.94,D,0.1,0.3,flegrei,earthquake,Bollettino
21726,2014-04-06 05:10:43.41,,,,D,-0.8,0.3,flegrei,earthquake,Bollettino
21725,2014-04-06 05:31:45.67,,,,D,-0.1,0.3,flegrei,earthquake,Bollettino
21724,2014-04-06 05:31:52.92,40.823502,14.15167,1.62,D,0.1,0.3,flegrei,earthquake,Bollettino
21723,2014-04-06 05:32:23.7,,,,D,-0.5,0.3,flegrei,earthquake,Bollettino
21720,2014-06-13 20:02:01.11,40.82233,14.15167,1.24,D,0.5,0.3,flegrei,earthquake,Bollettino
21719,2014-06-25 17:30:55.78,,,,D,-0.1,0.3,flegrei,earthquake,Bollettino
21718,2014-06-26 09:38:18.63,40.831829,14.1665,3.12,D,0.4,0.3,flegrei,earthquake,Bollettino
21716,2014-07-30 16:30:58.52,40.824169,14.14233,0.64,D,-0.8,0.3,flegrei,earthquake,Bollettino
21715,2014-07-30 16:31:11.18,,,,D,-1.1,0.3,flegrei,earthquake,Bollettino
21714,2014-07-30 16:51:29.6,,,,D,-1.6,0.3,flegrei,earthquake,Bollettino
21713,2014-07-30 16:51:38.23,40.826328,14.14133,0.78,D,-0.5,0.3,flegrei,earthquake,Bollettino
21712,2014-07-30 16:54:58.98,,,,D,-1.1,0.3,flegrei,earthquake,Bollettino
21711,2014-07-30 16:59:26.69,40.826672,14.14317,0.45,D,-0.8,0.3,flegrei,earthquake,Bollettino
21710,2014-07-30 20:53:38.39,,,,D,-1.6,0.3,flegrei,earthquake,Bollettino
21709,2014-07-31 11:20:11.36,40.828499,14.14217,0.74,D,-0.8,0.3,flegrei,earthquake,Bollettino
21708,2014-07-31 11:20:22.43,,,,D,-1.6,0.3,flegrei,earthquake,Bollettino
21707,2014-07-31 16:13:35.83,40.831501,14.13867,0.92,D,-0.8,0.3,flegrei,earthquake,Bollettino
21706,2014-08-01 16:06:17.47,40.824829,14.12783,1.55,D,0.4,0.3,flegrei,earthquake,Bollettino
21705,2014-08-01 16:53:41.7,40.82333,14.1355,2.43,D,0.2,0.3,flegrei,earthquake,Bollettino
21704,2014-08-01 16:54:29.01,,,,D,0.1,0.3,flegrei,earthquake,Bollettino
21703,2014-08-01 22:32:23.83,,,,D,-0.3,0.3,flegrei,earthquake,Bollettino
21702,2014-08-02 11:25:35.68,,,,D,-0.8,0.3,flegrei,earthquake,Bollettino
21701,2014-08-02 18:06:20.57,40.82267,14.143,0.85,D,0.4,0.3,flegrei,earthquake,Bollettino
21700,2014-08-03 15:16:38.11,,,,D,-0.5,0.3,flegrei,earthquake,Bollettino
21699,2014-08-03 15:53:18.19,40.82217,14.13583,1.69,D,-0.5,0.3,flegrei,earthquake,Bollettino
21698,2014-08-03 16:00:27.05,40.82217,14.13583,2.0,D,0.8,0.3,flegrei,earthquake,Bollettino
21697,2014-08-03 16:00:42.84,,,,D,-0.5,0.3,flegrei,earthquake,Bollettino
21696,2014-08-03 16:00:47.48,40.825001,14.1325,2.0,D,0.7,0.3,flegrei,earthquake,Bollettino
21695,2014-08-04 01:35:12.96,40.821171,14.14333,0.31,D,-0.3,0.3,flegrei,earthquake,Bollettino
21694,2014-08-04 01:36:18.19,40.821671,14.143,0.35,D,-0.5,0.3,flegrei,earthquake,Bollettino
21693,2014-08-04 01:39:32.85,,,,D,-1.1,0.3,flegrei,earthquake,Bollettino
21692,2014-08-07 13:48:03.39,40.819832,14.137,0.32,D,-0.5,0.3,flegrei,earthquake,Bollettino
21691,2014-08-07 13:48:31.75,40.820671,14.136,2.0,D,0.2,0.3,flegrei,earthquake,Bollettino
21690,2014-08-07 13:48:40.02,,,,D,-0.3,0.3,flegrei,earthquake,Bollettino
21689,2014-08-07 15:41:56.46,40.820671,14.136,1.76,D,0.6,0.3,flegrei,earthquake,Bollettino
21688,2014-08-07 23:57:20.5,40.821499,14.1365,3.64,D,0.2,0.3,flegrei,earthquake,Bollettino
21687,2014-08-07 23:57:25.25,,,,D,-0.1,0.3,flegrei,earthquake,Bollettino
21686,2014-08-07 23:57:34.3,,,,D,-0.1,0.3,flegrei,earthquake,Bollettino
21685,2014-08-08 00:08:12.9,,,,D,0.2,0.3,flegrei,earthquake,Bollettino
21684,2014-08-08 04:47:51.58,,,,D,-0.1,0.3,flegrei,earthquake,Bollettino
21683,2014-08-08 04:50:42.39,,,,D,-0.1,0.3,flegrei,earthquake,Bollettino
21682,2014-08-08 07:56:34.18,,,,D,0.2,0.3,flegrei,earthquake,Bollettino
21681,2014-08-10 13:09:48.35,40.818501,14.137,1.1,D,0.4,0.3,flegrei,earthquake,Bollettino
21680,2014-08-10 14:24:02.27,40.818668,14.13583,1.53,D,0.6,0.3,flegrei,earthquake,Bollettino
21679,2014-08-10 16:01:04.09,40.820671,14.136,1.14,D,0.2,0.3,flegrei,earthquake,Bollettino
21678,2014-08-12 22:12:54.51,40.820839,14.15167,1.46,D,0.2,0.3,flegrei,earthquake,Bollettino
21676,2014-08-12 22:13:02.11,,,,D,-1.1,0.3,flegrei,earthquake,Bollettino
21677,2014-08-12 22:13:02.11,,,,,,,flegrei,earthquake,Bollettino
21675,2014-08-12 22:13:06.89,,,,D,-1.1,0.3,flegrei,earthquake,Bollettino
21674,2014-08-12 22:18:44.11,40.820671,14.145,1.06,D,0.4,0.3,flegrei,earthquake,Bollettino
21673,2014-08-30 15:51:50.13,,,,,,,flegrei,earthquake,Bollettino
21671,2014-08-30 15:51:51.09,,,,,,,flegrei,earthquake,Bollettino
21672,2014-08-30 15:51:51.66,40.823002,14.1425,0.15,D,0.1,0.3,flegrei,earthquake,Bollettino
21670,2014-08-30 15:52:00.98,,,,D,-0.5,0.3,flegrei,earthquake,Bollettino
21669,2014-08-30 22:12:01.97,,,,D,-0.1,0.3,flegrei,earthquake,Bollettino
21668,2014-08-30 22:15:17.53,40.824001,14.1425,0.95,D,-0.1,0.3,flegrei,earthquake,Bollettino
21667,2014-09-03 12:14:31.93,40.82267,14.13417,1.45,D,-0.3,0.3,flegrei,earthquake,Bollettino
21666,2014-09-03 12:14:42.26,40.819,14.13683,1.0,D,-1.1,0.3,flegrei,earthquake,Bollettino
21665,2014-09-04 18:54:37.14,40.821999,14.11317,0.92,D,0.9,0.3,flegrei,earthquake,Bollettino
21664,2014-09-04 18:55:03.76,40.821999,14.1165,2.0,D,1.0,0.3,flegrei,earthquake,Bollettino
21663,2014-09-04 19:55:32.18,40.821999,14.11866,2.0,D,0.9,0.3,flegrei,earthquake,Bollettino
21662,2014-09-04 20:44:21.42,40.821999,14.11717,1.34,D,0.7,0.3,flegrei,earthquake,Bollettino
21661,2014-09-04 20:44:45.76,,,,D,-0.3,0.3,flegrei,earthquake,Bollettino
21660,2014-09-05 14:30:51.37,40.821171,14.14583,1.34,D,0.1,0.3,flegrei,earthquake,Bollettino
21658,2014-09-10 03:09:00.75,,,,,,,flegrei,earthquake,Bollettino
21657,2014-09-10 03:09:29.62,40.821999,14.12217,2.0,D,0.2,0.3,flegrei,earthquake,Bollettino
21656,2014-09-10 13:59:34.74,40.821999,14.1315,0.93,D,-0.5,0.3,flegrei,earthquake,Bollettino
21655,2014-09-16 01:01:47.16,40.821999,14.13117,1.35,D,-0.8,0.3,flegrei,earthquake,Bollettino
21654,2014-09-16 01:05:44.46,40.818001,14.13467,1.54,D,-1.1,0.3,flegrei,earthquake,Bollettino
21653,2014-09-16 01:05:57.57,40.819172,14.13217,1.33,D,-0.8,0.3,flegrei,earthquake,Bollettino
21652,2014-09-16 01:06:33.95,40.831501,14.14533,2.12,D,0.5,0.3,flegrei,earthquake,Bollettino
21651,2014-09-16 01:21:19.78,40.82,14.13333,1.2,D,1.0,0.3,flegrei,earthquake,Bollettino
21650,2014-09-16 01:34:01.38,40.82317,14.13033,1.0,D,0.2,0.3,flegrei,earthquake,Bollettino
4255,2014-09-16 01:45:12.93,40.818668,14.13583,1.58,D,1.0,0.3,flegrei,earthquake,Bollettino
21649,2014-09-16 04:17:37.93,40.818668,14.1405,1.65,D,0.1,0.3,flegrei,earthquake,Bollettino
21647,2014-09-16 08:30:11.04,40.821331,14.14183,0.11,D,0.4,0.3,flegrei,earthquake,Bollettino
21646,2014-09-16 19:56:17.83,40.824829,14.126,2.0,D,0.4,0.3,flegrei,earthquake,Bollettino
21645,2014-09-16 21:09:31.24,40.815498,14.16533,3.2,D,0.2,0.3,flegrei,earthquake,Bollettino
21644,2014-09-16 21:11:04.62,40.814671,14.16667,2.83,D,0.1,0.3,flegrei,earthquake,Bollettino
21643,2014-09-17 03:31:18.77,,,,D,-0.3,0.3,flegrei,earthquake,Bollettino
21642,2014-09-19 19:48:30.91,40.826832,14.12333,2.0,D,0.9,0.3,flegrei,earthquake,Bollettino
21641,2014-09-20 22:08:06.24,40.82283,14.1255,2.61,D,-0.1,0.3,flegrei,earthquake,Bollettino
21640,2014-09-20 22:08:09.08,,,,,,,flegrei,earthquake,Bollettino
21639,2014-09-20 22:08:15.65,,,,,,,flegrei,earthquake,Bollettino
21638,2014-09-20 22:09:41.54,40.820671,14.12833,2.2,D,0.6,0.3,flegrei,earthquake,Bollettino
21637,2014-09-20 22:09:48.21,,,,D,0.7,0.3,flegrei,earthquake,Bollettino
21636,2014-09-20 22:09:56.25,,,,D,0.1,0.3,flegrei,earthquake,Bollettino
21635,2014-09-20 22:10:05.16,,,,D,-0.8,0.3,flegrei,earthquake,Bollettino
21634,2014-09-21 07:30:04.08,40.821331,14.144,0.12,D,-0.3,0.3,flegrei,earthquake,Bollettino
21633,2014-09-21 07:32:38.7,40.82217,14.14317,0.06,D,0.1,0.3,flegrei,earthquake,Bollettino
21632,2014-09-21 07:32:56.46,40.821999,14.14017,2.0,D,-0.3,0.3,flegrei,earthquake,Bollettino
21631,2014-09-21 07:34:50.49,40.822498,14.14217,0.68,D,-0.8,0.3,flegrei,earthquake,Bollettino
21630,2014-09-21 16:19:56.98,40.821671,14.14483,0.56,D,-0.3,0.3,flegrei,earthquake,Bollettino
21629,2014-09-25 04:20:57.83,,,,,,,flegrei,earthquake,Bollettino
21628,2014-09-25 04:21:21.99,,,,,,,flegrei,earthquake,Bollettino
21627,2014-09-25 04:21:25.11,40.82233,14.142,0.24,,,,flegrei,earthquake,Bollettino
21626,2014-09-25 04:21:26.39,40.822159,14.14433,0.14,D,-0.1,0.3,flegrei,earthquake,Bollettino
21625,2014-09-26 10:45:10.49,40.831501,14.135,2.08,D,-0.1,0.3,flegrei,earthquake,Bollettino
21624,2014-09-26 10:45:41.8,,,,,,,flegrei,earthquake,Bollettino
21623,2014-09-28 02:47:28.85,40.820671,14.13917,1.27,D,0.1,0.3,flegrei,earthquake,Bollettino
21622,2014-09-28 03:39:40.28,40.823002,14.13867,1.67,D,-0.3,0.3,flegrei,earthquake,Bollettino
21621,2014-09-28 11:25:47.33,40.82,14.14617,0.16,D,-0.1,0.3,flegrei,earthquake,Bollettino
21620,2014-10-04 06:22:45.49,40.820332,14.14433,0.17,D,-0.1,0.3,flegrei,earthquake,Bollettino
21619,2014-10-04 06:55:30.86,40.820671,14.14383,0.14,D,-0.3,0.3,flegrei,earthquake,Bollettino
21618,2014-10-12 01:53:41.72,40.824669,14.13833,1.21,D,0.1,0.3,flegrei,earthquake,Bollettino
21616,2014-10-23 10:24:05.99,40.819,14.14017,0.96,D,-0.5,0.3,flegrei,earthquake,Bollettino
21615,2014-10-25 19:29:27.44,,,,,,,flegrei,earthquake,Bollettino
21614,2014-10-25 19:29:27.44,,,,,,,flegrei,earthquake,Bollettino
21613,2014-10-25 19:29:28.96,40.820671,14.14883,1.62,D,0.5,0.3,flegrei,earthquake,Bollettino
21611,2014-10-25 19:30:05.1,40.8255,14.1415,1.18,D,-0.3,0.3,flegrei,earthquake,Bollettino
21612,2014-10-25 19:30:05.82,,,,D,-0.8,0.3,flegrei,earthquake,Bollettino
21610,2014-10-25 19:30:08.42,,,,D,-0.5,0.3,flegrei,earthquake,Bollettino
21608,2014-10-25 19:30:08.42,,,,D,-0.8,0.3,flegrei,earthquake,Bollettino
21609,2014-10-25 19:30:08.42,,,,D,-0.8,0.3,flegrei,earthquake,Bollettino
21607,2014-10-25 19:30:12.15,40.821171,14.14867,1.56,D,-0.3,0.3,flegrei,earthquake,Bollettino
21606,2014-10-25 19:31:00.02,,,,,,,flegrei,earthquake,Bollettino
21605,2014-10-25 19:31:08.37,,,,D,-1.1,0.3,flegrei,earthquake,Bollettino
21604,2014-10-25 19:32:55.95,,,,D,-0.8,0.3,flegrei,earthquake,Bollettino
21603,2014-10-25 22:34:35.02,40.820332,14.15167,1.65,D,0.4,0.3,flegrei,earthquake,Bollettino
21602,2014-10-30 12:53:59.16,40.821331,14.1435,0.44,D,0.1,0.3,flegrei,earthquake,Bollettino
21601,2014-10-30 12:54:47.049,40.824667,14.142,1.3,,,,flegrei,earthquake,Bollettino
21600,2014-10-30 12:54:51.02,40.82283,14.1455,0.83,D,1.9,0.3,flegrei,earthquake,Bollettino
21599,2014-11-21 17:46:59.59,40.82283,14.14333,0.18,D,-0.3,0.3,flegrei,earthquake,Bollettino
21598,2014-11-21 17:47:18.74,40.825001,14.14667,0.28,D,-0.8,0.3,flegrei,earthquake,Bollettino
21597,2014-11-21 17:47:40.98,40.822498,14.14383,0.2,D,-0.8,0.3,flegrei,earthquake,Bollettino
21596,2014-11-21 17:47:47.42,40.82233,14.144,0.38,D,-1.1,0.3,flegrei,earthquake,Bollettino
21595,2014-11-21 17:48:35.89,,,,,,,flegrei,earthquake,Bollettino
21594,2014-11-21 17:48:47.94,40.821671,14.14467,0.03,D,0.2,0.3,flegrei,earthquake,Bollettino
21593,2014-11-22 11:52:25.41,40.824169,14.13667,0.71,D,-0.5,0.3,flegrei,earthquake,Bollettino
