#EventID,Time,Latitude,Longitude,Depth/km,MagType,Magnitude,MagErr,Area,Type,Level
12854,2020-01-14 23:47:15.29,,,,D,-0.8,0.3,flegrei,earthquake,Bollettino
2630,2020-01-14 23:47:33.73,40.826172,14.13817,1.08,D,0.1,0.3,flegrei,earthquake,Bollettino
2642,2020-01-14 23:48:59.67,40.827332,14.138,1.14,D,-0.5,0.3,flegrei,earthquake,Bollettino
12853,2020-01-14 23:58:47.51,,,,D,-0.5,0.3,flegrei,earthquake,Bollettino
2668,2020-01-14 23:59:55.94,40.823502,14.1395,1.23,D,-0.3,0.3,flegrei,earthquake,Bollettino
2669,2020-01-15 00:01:35.75,40.825329,14.1375,1.15,D,0.1,0.3,flegrei,earthquake,Bollettino
2632,2020-01-15 00:03:23.839,40.823667,14.1525,3.83,,,,flegrei,earthquake,Automatico
12852,2020-01-15 00:03:24.94,,,,D,-0.3,0.3,flegrei,earthquake,Bollettino
2633,2020-01-15 00:06:05.63,40.827839,14.13833,1.47,D,0.4,0.3,flegrei,earthquake,Bollettino
12851,2020-01-15 00:08:55.69,,,,D,-1.1,0.3,flegrei,earthquake,Bollettino
2634,2020-01-15 00:13:33.37,40.827,14.13783,1.41,D,0.1,0.3,flegrei,earthquake,Bollettino
2635,2020-01-15 00:20:37.36,40.828499,14.14017,1.84,D,0.4,0.3,flegrei,earthquake,Bollettino
2636,2020-01-15 00:38:50.75,40.828499,14.14017,1.72,D,0.2,0.3,flegrei,earthquake,Bollettino
2643,2020-01-15 01:01:49.04,40.825829,14.13933,1.58,D,0.1,0.3,flegrei,earthquake,Bollettino
2639,2020-01-15 12:26:47.32,40.823502,14.14383,1.29,D,-0.1,0.3,flegrei,earthquake,Bollettino
2658,2020-01-15 21:02:10.95,40.828999,14.144,0.29,D,-0.3,0.3,flegrei,earthquake,Bollettino
2660,2020-01-15 21:52:00.13,40.825329,14.14017,0.93,D,0.1,0.3,flegrei,earthquake,Bollettino
2661,2020-01-16 00:16:14.34,40.825001,14.14017,0.95,D,-0.1,0.3,flegrei,earthquake,Bollettino
2662,2020-01-18 14:20:41.76,40.82933,14.1435,0.86,D,-0.3,0.3,flegrei,earthquake,Bollettino
2663,2020-01-19 23:54:42.58,40.81617,14.14033,0.94,D,-0.1,0.3,flegrei,earthquake,Bollettino
2664,2020-01-21 03:35:54.19,40.817169,14.14567,1.48,D,0.5,0.3,flegrei,earthquake,Bollettino
2692,2020-01-21 14:43:07.94,40.81633,14.14683,1.39,D,-0.5,0.3,flegrei,earthquake,Bollettino
2693,2020-01-21 17:12:00.67,40.83033,14.14333,1.1,D,-0.3,0.3,flegrei,earthquake,Bollettino
2694,2020-01-21 22:58:43.59,40.827332,14.14017,0.88,D,0.4,0.3,flegrei,earthquake,Bollettino
2695,2020-01-21 23:33:19.27,40.827671,14.1435,0.99,D,0.1,0.3,flegrei,earthquake,Bollettino
2696,2020-01-25 01:26:14.33,40.827332,14.14233,0.9,D,-0.3,0.3,flegrei,earthquake,Bollettino
2684,2020-01-25 03:00:55.16,40.82267,14.17133,2.8,D,0.4,0.3,flegrei,earthquake,Bollettino
12835,2020-01-25 20:37:52.67,,,,D,-0.5,0.3,flegrei,earthquake,Bollettino
2697,2020-01-28 00:46:04.13,40.826172,14.14183,0.64,D,-0.1,0.3,flegrei,earthquake,Bollettino
12827,2020-01-31 05:04:00.44,,,,D,-0.8,0.3,flegrei,earthquake,Bollettino
12823,2020-02-03 00:29:49.55,,,,D,-0.3,0.3,flegrei,earthquake,Bollettino
2710,2020-02-03 03:32:31.27,40.825329,14.14217,1.48,D,0.1,0.3,flegrei,earthquake,Bollettino
12814,2020-02-08 03:09:04.08,,,,D,-1.1,0.3,flegrei,earthquake,Bollettino
2724,2020-02-08 03:09:51.82,40.8265,14.139,0.74,D,-0.1,0.3,flegrei,earthquake,Bollettino
2725,2020-02-08 03:10:41.13,40.825668,14.14017,0.77,D,-0.3,0.3,flegrei,earthquake,Bollettino
12807,2020-02-09 18:33:10.61,,,,D,-0.8,0.3,flegrei,earthquake,Bollettino
2737,2020-02-12 10:07:29.97,40.828671,14.141,1.08,D,0.1,0.3,flegrei,earthquake,Bollettino
12796,2020-02-13 22:09:40.76,,,,D,-0.5,0.3,flegrei,earthquake,Bollettino
12791,2020-02-17 20:28:16.54,,,,D,-0.1,0.3,flegrei,earthquake,Bollettino
12790,2020-02-17 23:32:23.43,,,,D,-0.1,0.3,flegrei,earthquake,Bollettino
2760,2020-02-20 13:45:41.05,40.830669,14.1405,0.58,D,-0.3,0.3,flegrei,earthquake,Bollettino
2773,2020-03-04 20:37:54.89,40.8675,14.09583,2.96,D,0.6,0.3,flegrei,earthquake,Bollettino
2779,2020-03-07 16:03:20.69,40.832668,14.1425,0.38,D,0.1,0.3,flegrei,earthquake,Bollettino
2788,2020-03-07 16:04:24.83,40.83083,14.14167,0.51,D,0.1,0.3,flegrei,earthquake,Bollettino
12767,2020-03-07 16:22:42.86,,,,D,-0.8,0.3,flegrei,earthquake,Bollettino
2780,2020-03-07 16:22:52.84,40.831501,14.14283,0.6,D,0.4,0.3,flegrei,earthquake,Bollettino
12766,2020-03-07 16:22:52.84,40.831501,14.14283,0.6,D,0.1,0.3,flegrei,earthquake,Bollettino
12765,2020-03-07 16:24:00.45,,,,,,,flegrei,earthquake,Bollettino
2789,2020-03-07 16:24:01.41,40.8295,14.141,1.02,D,0.1,0.3,flegrei,earthquake,Rivisto
2790,2020-03-07 16:28:14.76,40.828331,14.142,0.74,D,-0.5,0.3,flegrei,earthquake,Bollettino
12764,2020-03-07 17:00:03.96,,,,D,-0.8,0.3,flegrei,earthquake,Bollettino
2791,2020-03-07 17:00:21.44,40.828671,14.14267,0.66,D,-0.3,0.3,flegrei,earthquake,Bollettino
12763,2020-03-07 20:14:09.84,,,,D,-0.8,0.3,flegrei,earthquake,Bollettino
2792,2020-03-07 20:55:28.17,40.832668,14.1425,0.44,D,-0.3,0.3,flegrei,earthquake,Bollettino
2793,2020-03-07 22:12:04.71,40.827671,14.142,1.05,D,-0.3,0.3,flegrei,earthquake,Bollettino
12762,2020-03-08 22:55:25.94,,,,D,-0.5,0.3,flegrei,earthquake,Bollettino
2794,2020-03-08 22:56:03.02,40.828499,14.14167,0.85,D,-0.5,0.3,flegrei,earthquake,Bollettino
12761,2020-03-08 22:57:14.81,,,,D,-0.8,0.3,flegrei,earthquake,Bollettino
2795,2020-03-08 22:57:58.4,40.826672,14.14433,0.65,D,0.1,0.3,flegrei,earthquake,Bollettino
2804,2020-03-13 06:20:35.89,40.820839,14.13167,0.93,D,0.1,0.3,flegrei,earthquake,Bollettino
12757,2020-03-13 06:21:01.37,,,,,,,flegrei,earthquake,Bollettino
12756,2020-03-13 06:48:39.3,,,,D,-0.5,0.3,flegrei,earthquake,Bollettino
2806,2020-03-13 07:53:55.9,40.8195,14.1295,1.26,D,-0.1,0.3,flegrei,earthquake,Bollettino
2807,2020-03-13 08:19:37.14,,,,D,-0.3,0.3,flegrei,earthquake,Bollettino
2808,2020-03-13 08:21:03.47,,,,D,-0.5,0.3,flegrei,earthquake,Bollettino
2812,2020-03-14 08:09:25.06,40.821831,14.13233,0.86,D,0.1,0.3,flegrei,earthquake,Bollettino
2813,2020-03-14 08:19:58.87,40.819832,14.13167,1.0,D,0.1,0.3,flegrei,earthquake,Bollettino
2815,2020-03-14 15:42:31.319,40.824667,14.146833,2.98,,,,flegrei,earthquake,Automatico
2831,2020-03-14 21:22:59.86,40.825829,14.14333,0.9,D,-0.8,0.3,flegrei,earthquake,Bollettino
2832,2020-03-15 03:49:02.92,40.820171,14.12983,1.81,D,-0.1,0.3,flegrei,earthquake,Bollettino
2818,2020-03-15 15:03:43.06,40.82283,14.13217,1.66,,,,flegrei,earthquake,Bollettino
12753,2020-03-16 07:28:19.58,,,,D,-0.5,0.3,flegrei,earthquake,Bollettino
2820,2020-03-16 07:41:00.15,40.820332,14.13267,1.68,D,0.1,0.3,flegrei,earthquake,Bollettino
2821,2020-03-16 14:05:13.07,40.831501,14.14133,1.52,D,-0.3,0.3,flegrei,earthquake,Bollettino
2835,2020-03-19 01:22:58.33,40.819672,14.15217,1.3,D,-0.1,0.3,flegrei,earthquake,Bollettino
2837,2020-03-19 02:49:28.25,40.8245,14.14533,2.87,D,0.1,0.3,flegrei,earthquake,Rivisto
12746,2020-03-19 03:28:40.5,40.824829,14.14567,1.26,D,-0.8,0.3,flegrei,earthquake,Bollettino
12745,2020-03-19 03:28:49.87,40.82317,14.14567,1.13,D,-0.5,0.3,flegrei,earthquake,Bollettino
12744,2020-03-19 03:29:04.69,,,,D,-1.1,0.3,flegrei,earthquake,Bollettino
12743,2020-03-19 03:29:16.95,,,,D,-0.8,0.3,flegrei,earthquake,Bollettino
12742,2020-03-19 03:29:25.85,40.824829,14.1445,1.35,D,-0.8,0.3,flegrei,earthquake,Bollettino
12741,2020-03-19 03:29:40.82,,,,D,-1.1,0.3,flegrei,earthquake,Bollettino
12740,2020-03-19 03:29:55.83,40.828671,14.1465,1.94,D,-0.5,0.3,flegrei,earthquake,Bollettino
12739,2020-03-19 03:30:05.18,,,,,,,flegrei,earthquake,Bollettino
12738,2020-03-19 03:30:24.07,,,,D,-0.8,0.3,flegrei,earthquake,Bollettino
12737,2020-03-19 03:30:36.06,40.830502,14.142,1.69,D,-0.3,0.3,flegrei,earthquake,Bollettino
12736,2020-03-19 03:31:13.88,40.828831,14.14267,1.71,D,-0.1,0.3,flegrei,earthquake,Bollettino
12735,2020-03-19 03:32:08.34,40.824501,14.14483,1.13,D,-0.5,0.3,flegrei,earthquake,Bollettino
12734,2020-03-19 03:32:48.85,40.83033,14.14317,1.86,,,,flegrei,earthquake,Bollettino
12733,2020-03-19 03:32:54.89,,,,D,-0.8,0.3,flegrei,earthquake,Bollettino
12732,2020-03-19 03:34:51.88,40.828171,14.14383,1.82,D,0.1,0.3,flegrei,earthquake,Bollettino
12731,2020-03-19 03:35:50.84,40.826672,14.14133,1.48,D,-0.8,0.3,flegrei,earthquake,Bollettino
2838,2020-03-19 03:36:08,40.828499,14.14667,2.6,D,1.1,0.3,flegrei,earthquake,Bollettino
12730,2020-03-19 03:50:22.48,40.82383,14.146,1.63,D,-0.8,0.3,flegrei,earthquake,Bollettino
12729,2020-03-19 03:50:26.6,40.828671,14.14133,1.67,D,0.1,0.3,flegrei,earthquake,Bollettino
12725,2020-03-19 08:22:14.58,40.828499,14.14017,1.27,D,-0.5,0.3,flegrei,earthquake,Bollettino
12721,2020-03-20 18:40:21.58,40.82267,14.149,1.12,D,-0.8,0.3,flegrei,earthquake,Bollettino
12720,2020-03-20 19:23:20.01,40.827171,14.1415,1.43,D,-0.5,0.3,flegrei,earthquake,Bollettino
12719,2020-03-20 19:38:03.21,,,,,,,flegrei,earthquake,Bollettino
12718,2020-03-20 19:38:25.61,,,,,,,flegrei,earthquake,Bollettino
12717,2020-03-20 19:38:37.42,,,,D,-0.8,0.3,flegrei,earthquake,Bollettino
2856,2020-03-20 23:31:30.18,40.82083,14.12033,0.43,D,0.0,0.3,flegrei,earthquake,Rivisto
12707,2020-03-22 15:32:04.54,40.828999,14.14133,0.96,D,-0.1,0.3,flegrei,earthquake,Bollettino
2870,2020-03-22 19:25:02.64,40.827671,14.13767,0.86,D,-0.3,0.3,flegrei,earthquake,Bollettino
2873,2020-03-23 06:04:26.31,40.827839,14.14317,0.63,D,-0.8,0.3,flegrei,earthquake,Bollettino
12705,2020-03-24 19:38:23.05,40.82917,14.14267,0.79,D,-0.8,0.3,flegrei,earthquake,Bollettino
2909,2020-03-25 12:12:34.81,40.824501,14.13933,1.02,D,-0.5,0.3,flegrei,earthquake,Bollettino
2880,2020-03-25 12:31:51.53,40.83017,14.12433,2.2,D,0.5,0.3,flegrei,earthquake,Bollettino
2881,2020-03-25 13:10:17.77,40.826832,14.131,1.68,D,0.2,0.3,flegrei,earthquake,Bollettino
2882,2020-03-25 16:02:17.53,40.824829,14.13,1.5,D,0.6,0.3,flegrei,earthquake,Bollettino
2883,2020-03-25 20:09:05.56,40.82283,14.13017,1.77,D,0.5,0.3,flegrei,earthquake,Bollettino
2910,2020-03-28 02:14:03.02,40.828331,14.14083,1.05,D,-0.1,0.3,flegrei,earthquake,Bollettino
12704,2020-03-28 08:59:19.88,,,,,,,flegrei,earthquake,Bollettino
12703,2020-03-28 10:07:28.18,,,,D,-1.1,0.3,flegrei,earthquake,Bollettino
12702,2020-03-28 10:15:19.28,,,,,,,flegrei,earthquake,Bollettino
2894,2020-03-28 14:40:42.95,40.824329,14.136,1.42,D,0.9,0.3,flegrei,earthquake,Bollettino
2895,2020-03-28 14:42:16.36,40.824001,14.135,1.47,D,0.9,0.3,flegrei,earthquake,Bollettino
2896,2020-03-28 14:43:32.56,40.82317,14.136,1.09,D,0.4,0.3,flegrei,earthquake,Bollettino
2897,2020-03-28 14:45:35.35,40.825668,14.133,1.62,D,1.0,0.3,flegrei,earthquake,Bollettino
2898,2020-03-28 14:57:47.9,40.824329,14.13417,1.49,D,0.2,0.3,flegrei,earthquake,Bollettino
12700,2020-03-28 14:58:17.17,,,,,,,flegrei,earthquake,Bollettino
12696,2020-03-29 20:01:20.19,,,,,,,flegrei,earthquake,Bollettino
12695,2020-03-29 20:10:32.23,,,,D,-0.8,0.3,flegrei,earthquake,Bollettino
12694,2020-03-29 20:11:58.96,,,,D,-1.1,0.3,flegrei,earthquake,Bollettino
12693,2020-03-29 20:12:09.37,,,,D,-1.1,0.3,flegrei,earthquake,Bollettino
12692,2020-03-29 20:12:13.1,,,,,,,flegrei,earthquake,Bollettino
12691,2020-03-29 20:12:50.91,,,,D,-1.1,0.3,flegrei,earthquake,Bollettino
12690,2020-03-29 20:22:22.54,,,,,,,flegrei,earthquake,Bollettino
12689,2020-03-29 20:22:23.74,,,,D,-1.1,0.3,flegrei,earthquake,Bollettino
2911,2020-03-29 20:23:37.91,40.826328,14.14133,0.8,D,-0.3,0.3,flegrei,earthquake,Bollettino
2904,2020-03-29 20:24:01.33,40.825668,14.14367,0.9,D,0.2,0.3,flegrei,earthquake,Bollettino
12688,2020-03-29 20:24:17.99,,,,,,,flegrei,earthquake,Bollettino
2905,2020-03-29 20:24:18.93,40.825001,14.1425,0.94,D,1.2,0.3,flegrei,earthquake,Bollettino
2906,2020-03-29 20:25:30.99,,,,D,-1.1,0.3,flegrei,earthquake,Bollettino
2912,2020-03-29 20:34:41.61,40.825668,14.14017,0.59,D,-0.5,0.3,flegrei,earthquake,Bollettino
2913,2020-03-30 00:12:20.46,40.825001,14.14033,0.86,D,-0.3,0.3,flegrei,earthquake,Bollettino
12684,2020-03-31 03:43:54.44,,,,,,,flegrei,earthquake,Bollettino
2914,2020-03-31 03:43:55,40.830002,14.14333,0.5,D,-1.1,0.3,flegrei,earthquake,Bollettino
12683,2020-03-31 10:24:33.91,40.826,14.1445,1.34,D,-0.8,0.3,flegrei,earthquake,Bollettino
2919,2020-04-02 09:27:35.04,40.827671,14.14017,1.32,D,0.5,0.3,flegrei,earthquake,Bollettino
12681,2020-04-02 09:28:31.15,40.824829,14.13983,1.23,D,0.1,0.3,flegrei,earthquake,Bollettino
12680,2020-04-02 17:01:12.68,,,,D,-0.5,0.3,flegrei,earthquake,Bollettino
2925,2020-04-03 16:38:49.74,40.827332,14.14017,0.86,D,0.9,0.3,flegrei,earthquake,Bollettino
12676,2020-04-05 02:48:40.36,40.827999,14.14467,1.24,D,-0.5,0.3,flegrei,earthquake,Bollettino
12675,2020-04-05 14:09:06.18,,,,,,,flegrei,earthquake,Bollettino
12674,2020-04-05 14:11:50.5,,,,,,,flegrei,earthquake,Bollettino
2938,2020-04-06 07:07:06.37,40.824001,14.13633,1.47,D,-0.3,0.3,flegrei,earthquake,Bollettino
12673,2020-04-06 07:32:14.55,,,,D,-1.1,0.3,flegrei,earthquake,Bollettino
2932,2020-04-06 07:32:35.73,40.827999,14.13483,1.51,D,-0.1,0.3,flegrei,earthquake,Bollettino
12672,2020-04-06 07:32:42.92,,,,,,,flegrei,earthquake,Bollettino
2934,2020-04-06 16:49:22.21,40.776,14.122167,0.48,,,,flegrei,earthquake,Automatico
2939,2020-04-06 17:50:36.28,40.824329,14.137,1.15,D,-0.8,0.3,flegrei,earthquake,Bollettino
12671,2020-04-06 17:50:58.22,,,,,,,flegrei,earthquake,Bollettino
2935,2020-04-06 17:51:47.63,40.828171,14.13667,1.7,D,0.4,0.3,flegrei,earthquake,Bollettino
12670,2020-04-06 17:54:44.23,,,,,,,flegrei,earthquake,Bollettino
2936,2020-04-06 17:55:06.08,40.825668,14.13767,1.51,D,0.6,0.3,flegrei,earthquake,Bollettino
2940,2020-04-07 09:59:23.14,40.824829,14.14233,0.7,D,-0.3,0.3,flegrei,earthquake,Bollettino
12669,2020-04-07 09:59:26.85,,,,D,-0.8,0.3,flegrei,earthquake,Bollettino
2943,2020-04-08 00:50:29.28,40.826672,14.143,2.25,D,2.7,0.3,flegrei,earthquake,Bollettino
12666,2020-04-08 03:47:06.57,,,,D,-0.5,0.3,flegrei,earthquake,Bollettino
2964,2020-04-09 05:21:47.97,40.827839,14.1425,1.17,D,-0.1,0.3,flegrei,earthquake,Bollettino
12661,2020-04-09 13:33:48.91,,,,D,-0.5,0.3,flegrei,earthquake,Bollettino
12660,2020-04-10 06:00:19.58,,,,D,-0.8,0.3,flegrei,earthquake,Bollettino
2949,2020-04-10 09:01:10.21,40.828999,14.14067,1.01,D,-0.3,0.3,flegrei,earthquake,Bollettino
2950,2020-04-10 09:49:56.47,40.89967,14.13483,3.65,D,1.4,0.3,flegrei,earthquake,Bollettino
12653,2020-04-11 11:06:44.65,,,,D,-1.1,0.3,flegrei,earthquake,Bollettino
12652,2020-04-11 11:07:21,,,,,,,flegrei,earthquake,Bollettino
12651,2020-04-11 11:07:21.93,,,,D,-1.6,0.3,flegrei,earthquake,Bollettino
2957,2020-04-11 11:07:26.24,40.824669,14.14067,0.77,D,-0.3,0.3,flegrei,earthquake,Bollettino
2965,2020-04-11 11:09:19.2,40.8265,14.14033,0.88,D,-0.1,0.3,flegrei,earthquake,Bollettino
12650,2020-04-11 11:14:27.02,,,,D,-0.8,0.3,flegrei,earthquake,Bollettino
12649,2020-04-11 11:14:56.24,,,,,,,flegrei,earthquake,Bollettino
2966,2020-04-11 11:16:22.32,40.824329,14.1445,0.92,D,-0.8,0.3,flegrei,earthquake,Bollettino
12648,2020-04-11 11:17:05,,,,D,-1.1,0.3,flegrei,earthquake,Bollettino
2967,2020-04-11 19:25:08.01,40.824669,14.14083,0.82,D,-0.5,0.3,flegrei,earthquake,Bollettino
12647,2020-04-11 19:27:32.8,,,,,,,flegrei,earthquake,Bollettino
12643,2020-04-12 19:06:53.83,,,,D,-0.5,0.3,flegrei,earthquake,Bollettino
12642,2020-04-12 19:12:48.2,,,,D,-1.1,0.3,flegrei,earthquake,Bollettino
12641,2020-04-12 19:12:58.75,,,,D,-1.1,0.3,flegrei,earthquake,Bollettino
12640,2020-04-12 19:14:11.87,,,,D,-1.6,0.3,flegrei,earthquake,Bollettino
2969,2020-04-15 09:32:53.69,40.826832,14.142,1.1,D,0.2,0.3,flegrei,earthquake,Bollettino
3001,2020-04-15 22:54:55.87,40.828831,14.14633,1.13,D,-0.5,0.3,flegrei,earthquake,Bollettino
12634,2020-04-17 00:48:15.35,,,,,,,flegrei,earthquake,Bollettino
12633,2020-04-17 00:48:20.18,,,,D,-0.5,0.3,flegrei,earthquake,Bollettino
3002,2020-04-17 14:19:38.63,40.827332,14.1425,0.95,D,-0.3,0.3,flegrei,earthquake,Bollettino
2982,2020-04-17 18:07:13.53,40.820332,14.13467,0.86,D,0.7,0.3,flegrei,earthquake,Bollettino
2983,2020-04-17 18:31:01.88,40.820332,14.13333,0.94,D,1.1,0.3,flegrei,earthquake,Bollettino
12631,2020-04-17 20:35:31.41,,,,,,,flegrei,earthquake,Bollettino
2984,2020-04-18 01:54:53.56,40.8255,14.13933,0.72,D,0.1,0.3,flegrei,earthquake,Bollettino
3003,2020-04-18 01:55:13.71,40.825829,14.1385,0.85,D,-0.8,0.3,flegrei,earthquake,Bollettino
12630,2020-04-18 01:56:03.76,,,,D,-0.8,0.3,flegrei,earthquake,Bollettino
2989,2020-04-18 19:27:48,40.821331,14.13333,0.93,D,0.6,0.3,flegrei,earthquake,Bollettino
2990,2020-04-18 19:28:19.76,40.820332,14.13383,1.27,D,-0.1,0.3,flegrei,earthquake,Bollettino
12628,2020-04-18 20:38:00.1,,,,,,,flegrei,earthquake,Bollettino
12627,2020-04-19 05:25:56.48,,,,D,-0.3,0.3,flegrei,earthquake,Bollettino
2993,2020-04-19 17:30:29.36,,,,D,-0.1,0.3,flegrei,earthquake,Bollettino
2997,2020-04-20 09:54:25.94,40.828999,14.14017,0.85,D,0.1,0.3,flegrei,earthquake,Bollettino
3004,2020-04-20 12:33:01.28,40.82917,14.14117,0.68,D,-0.8,0.3,flegrei,earthquake,Bollettino
2998,2020-04-20 22:32:09.21,40.828999,14.14533,1.89,D,1.0,0.3,flegrei,earthquake,Bollettino
12625,2020-04-20 23:55:11.45,,,,,,,flegrei,earthquake,Bollettino
2999,2020-04-20 23:55:13.93,40.827,14.14717,1.81,D,0.5,0.3,flegrei,earthquake,Bollettino
3086,2020-04-23 10:49:52.19,40.831001,14.14333,0.83,D,-0.5,0.3,flegrei,earthquake,Bollettino
12620,2020-04-25 05:06:46.22,,,,D,-0.8,0.3,flegrei,earthquake,Bollettino
3013,2020-04-26 01:26:01,,,,,,,flegrei,earthquake,Bollettino
12619,2020-04-26 01:26:09.23,,,,,,,flegrei,earthquake,Bollettino
3011,2020-04-26 01:26:13.36,40.827671,14.14867,2.31,D,0.6,0.3,flegrei,earthquake,Bollettino
12618,2020-04-26 01:28:07.46,,,,D,-0.3,0.3,flegrei,earthquake,Bollettino
12617,2020-04-26 01:33:30.34,,,,D,-0.5,0.3,flegrei,earthquake,Bollettino
3012,2020-04-26 01:51:12.47,40.831329,14.145,1.86,D,0.5,0.3,flegrei,earthquake,Bollettino
3014,2020-04-26 02:05:29.72,40.824001,14.15167,1.71,D,0.8,0.3,flegrei,earthquake,Bollettino
3034,2020-04-26 02:07:54.29,40.824329,14.1455,1.23,D,0.2,0.3,flegrei,earthquake,Bollettino
3087,2020-04-26 02:13:05.71,40.82917,14.146,2.18,D,-0.3,0.3,flegrei,earthquake,Bollettino
12616,2020-04-26 02:13:45.29,,,,,,,flegrei,earthquake,Bollettino
12615,2020-04-26 02:15:01.56,,,,D,-0.5,0.3,flegrei,earthquake,Bollettino
12614,2020-04-26 02:15:48.31,,,,D,-0.8,0.3,flegrei,earthquake,Bollettino
12613,2020-04-26 02:16:15.1,,,,,,,flegrei,earthquake,Bollettino
12612,2020-04-26 02:16:31.91,,,,,,,flegrei,earthquake,Bollettino
3015,2020-04-26 02:16:32.24,40.831501,14.14883,2.63,D,2.2,0.3,flegrei,earthquake,Bollettino
12611,2020-04-26 02:18:17.87,,,,D,-0.3,0.3,flegrei,earthquake,Bollettino
12610,2020-04-26 02:18:55.33,,,,,,,flegrei,earthquake,Bollettino
12609,2020-04-26 02:19:01.18,,,,D,-0.8,0.3,flegrei,earthquake,Bollettino
3035,2020-04-26 02:26:27.29,40.82933,14.14283,1.83,D,0.1,0.3,flegrei,earthquake,Bollettino
3016,2020-04-26 02:26:51.85,40.828999,14.149,2.31,D,1.6,0.3,flegrei,earthquake,Bollettino
3036,2020-04-26 02:31:03.4,40.82933,14.14567,2.09,D,0.1,0.3,flegrei,earthquake,Bollettino
12608,2020-04-26 02:31:11.21,,,,,,,flegrei,earthquake,Bollettino
3088,2020-04-26 02:33:21.1,40.825161,14.1475,1.54,D,-0.5,0.3,flegrei,earthquake,Bollettino
12607,2020-04-26 02:35:46.66,,,,,,,flegrei,earthquake,Bollettino
3017,2020-04-26 02:35:52.63,40.828499,14.14483,2.43,D,0.9,0.3,flegrei,earthquake,Bollettino
12606,2020-04-26 02:35:52.79,,,,,,,flegrei,earthquake,Bollettino
3037,2020-04-26 02:36:34.74,40.831329,14.14133,1.71,D,0.2,0.3,flegrei,earthquake,Bollettino
3018,2020-04-26 02:40:07.16,40.82917,14.1475,2.21,D,0.4,0.3,flegrei,earthquake,Bollettino
3019,2020-04-26 02:40:49.32,40.826672,14.15017,1.84,D,0.4,0.3,flegrei,earthquake,Bollettino
12605,2020-04-26 02:41:11.08,,,,,,,flegrei,earthquake,Bollettino
3020,2020-04-26 02:41:13.57,40.829498,14.14817,2.56,D,2.7,0.3,flegrei,earthquake,Bollettino
