#EventID,Time,Latitude,Longitude,Depth/km,MagType,Magnitude,MagErr,Area,Type,Level
1117,2019-02-28 03:20:40.49,40.826672,14.1315,0.98,D,-0.5,0.3,flegrei,earthquake,Bollettino
11448,2019-02-28 03:22:13.26,,,,D,-0.8,0.3,flegrei,earthquake,Bollettino
1135,2019-03-06 18:21:59.61,40.82283,14.14017,1.16,D,-0.1,0.3,flegrei,earthquake,Bollettino
11439,2019-03-06 18:22:07.79,,,,D,-0.8,0.3,flegrei,earthquake,Bollettino
1147,2019-03-10 23:22:43.99,40.807499,14.1445,2.75,D,0.4,0.3,flegrei,earthquake,Bollettino
1149,2019-03-11 01:09:12.56,40.831501,14.14017,1.64,D,0.1,0.3,flegrei,earthquake,Bollettino
11430,2019-03-13 15:42:27.94,40.825001,14.14083,1.27,D,0.4,0.3,flegrei,earthquake,Bollettino
11429,2019-03-13 15:42:40.52,,,,D,-0.8,0.3,flegrei,earthquake,Bollettino
11428,2019-03-13 15:42:45.86,40.8265,14.1425,1.2,D,0.2,0.3,flegrei,earthquake,Bollettino
1156,2019-03-13 23:30:26.22,40.80933,14.1415,2.77,D,0.7,0.3,flegrei,earthquake,Bollettino
11427,2019-03-13 23:30:56.12,,,,D,-0.5,0.3,flegrei,earthquake,Bollettino
1163,2019-03-15 02:32:55.01,40.821171,14.15167,0.87,D,-0.8,0.3,flegrei,earthquake,Bollettino
1164,2019-03-15 02:33:01.68,40.821499,14.15583,1.15,D,0.2,0.3,flegrei,earthquake,Bollettino
11425,2019-03-15 02:44:13.95,40.820839,14.15167,1.62,D,0.5,0.3,flegrei,earthquake,Bollettino
11424,2019-03-15 02:50:21.86,40.822498,14.14833,1.32,D,0.1,0.3,flegrei,earthquake,Bollettino
11423,2019-03-15 02:51:13.12,,,,D,-0.5,0.3,flegrei,earthquake,Bollettino
11422,2019-03-15 02:51:37.44,40.821499,14.15167,0.79,D,-0.8,0.3,flegrei,earthquake,Bollettino
11421,2019-03-15 02:53:13.79,40.821999,14.14917,1.38,D,0.6,0.3,flegrei,earthquake,Bollettino
11420,2019-03-15 03:36:24.48,40.82267,14.15333,1.47,D,0.1,0.3,flegrei,earthquake,Bollettino
11419,2019-03-15 03:58:02.26,40.821671,14.15167,1.05,D,0.1,0.3,flegrei,earthquake,Bollettino
11418,2019-03-15 03:59:44.92,40.82333,14.149,1.12,D,-0.3,0.3,flegrei,earthquake,Bollettino
11417,2019-03-15 04:00:22.61,40.823669,14.144,1.45,D,0.4,0.3,flegrei,earthquake,Bollettino
1158,2019-03-15 04:03:44.83,40.824001,14.14483,1.75,D,0.5,0.3,flegrei,earthquake,Bollettino
11416,2019-03-15 04:04:38.61,40.82233,14.14833,1.14,D,-0.3,0.3,flegrei,earthquake,Bollettino
11415,2019-03-15 04:07:59.24,40.82217,14.14433,1.37,D,0.1,0.3,flegrei,earthquake,Bollettino
11414,2019-03-15 04:10:26.92,40.824669,14.14717,1.73,D,0.6,0.3,flegrei,earthquake,Bollettino
11413,2019-03-15 04:12:40.01,40.82217,14.14283,1.58,D,0.1,0.3,flegrei,earthquake,Bollettino
11412,2019-03-15 04:13:44.16,,,,,,,flegrei,earthquake,Bollettino
11411,2019-03-15 04:13:46.21,,,,,,,flegrei,earthquake,Bollettino
11410,2019-03-15 04:14:04.94,40.82233,14.15167,1.46,D,-0.5,0.3,flegrei,earthquake,Bollettino
11409,2019-03-15 04:16:20.22,40.823669,14.146,1.25,D,0.1,0.3,flegrei,earthquake,Bollettino
11408,2019-03-15 04:18:22.95,,,,D,-1.1,0.3,flegrei,earthquake,Bollettino
11407,2019-03-15 04:19:24.59,40.82317,14.144,1.14,,,,flegrei,earthquake,Bollettino
11406,2019-03-15 04:19:27.9,40.82267,14.143,1.14,D,0.1,0.3,flegrei,earthquake,Bollettino
11405,2019-03-15 04:20:27.54,40.82283,14.14717,0.96,D,0.4,0.3,flegrei,earthquake,Bollettino
11404,2019-03-15 04:20:35.82,,,,D,-1.1,0.3,flegrei,earthquake,Bollettino
11403,2019-03-15 04:20:40.35,40.82283,14.14317,0.96,D,-0.1,0.3,flegrei,earthquake,Bollettino
11402,2019-03-15 04:20:47.91,,,,D,-0.8,0.3,flegrei,earthquake,Bollettino
11401,2019-03-15 04:21:34.93,40.822498,14.149,0.4,D,-0.3,0.3,flegrei,earthquake,Bollettino
11400,2019-03-15 04:22:38.03,40.820332,14.149,1.29,D,-0.1,0.3,flegrei,earthquake,Bollettino
11399,2019-03-15 04:23:05.43,,,,D,-1.1,0.3,flegrei,earthquake,Bollettino
11398,2019-03-15 04:23:47.95,,,,D,-0.1,0.3,flegrei,earthquake,Bollettino
11397,2019-03-15 04:24:05.35,40.82217,14.14817,1.66,D,0.2,0.3,flegrei,earthquake,Bollettino
11396,2019-03-15 04:24:47.52,,,,D,-0.8,0.3,flegrei,earthquake,Bollettino
11395,2019-03-15 04:25:31.27,40.823669,14.14883,1.02,D,0.4,0.3,flegrei,earthquake,Bollettino
11394,2019-03-15 04:25:41.1,,,,D,-0.8,0.3,flegrei,earthquake,Bollettino
1159,2019-03-15 04:26:41.82,40.828671,14.1485,2.13,D,2.5,0.3,flegrei,earthquake,Bollettino
11393,2019-03-15 04:27:13.33,,,,D,-0.3,0.3,flegrei,earthquake,Bollettino
11392,2019-03-15 04:27:26.83,40.82217,14.1535,0.78,D,-0.1,0.3,flegrei,earthquake,Bollettino
11391,2019-03-15 04:27:34.51,40.82217,14.146,0.95,D,-0.3,0.3,flegrei,earthquake,Bollettino
11390,2019-03-15 04:27:45.51,40.821171,14.149,1.3,D,-0.3,0.3,flegrei,earthquake,Bollettino
11389,2019-03-15 04:27:57.73,40.826328,14.14667,1.84,D,0.7,0.3,flegrei,earthquake,Bollettino
11388,2019-03-15 04:28:12.03,,,,D,-0.8,0.3,flegrei,earthquake,Bollettino
11387,2019-03-15 04:28:38.31,,,,D,-0.8,0.3,flegrei,earthquake,Bollettino
11386,2019-03-15 04:28:58.28,40.823669,14.14533,1.05,D,-0.1,0.3,flegrei,earthquake,Bollettino
11385,2019-03-15 04:33:53.54,40.821499,14.14933,0.91,D,-1.1,0.3,flegrei,earthquake,Bollettino
11384,2019-03-15 04:34:03,,,,D,-1.1,0.3,flegrei,earthquake,Bollettino
11383,2019-03-15 04:36:44.31,40.82283,14.14867,1.29,D,0.1,0.3,flegrei,earthquake,Bollettino
1160,2019-03-15 04:40:35.76,40.827499,14.14933,2.15,D,1.1,0.3,flegrei,earthquake,Bollettino
11382,2019-03-15 04:44:04.97,,,,D,-1.1,0.3,flegrei,earthquake,Bollettino
11381,2019-03-15 04:44:36.21,40.82333,14.15167,1.42,D,0.7,0.3,flegrei,earthquake,Bollettino
11380,2019-03-15 04:44:57.05,40.821671,14.15167,1.05,D,-0.1,0.3,flegrei,earthquake,Bollettino
11379,2019-03-15 04:45:20.49,,,,D,-1.1,0.3,flegrei,earthquake,Bollettino
11378,2019-03-15 04:47:45.13,40.821999,14.15167,1.03,D,-0.5,0.3,flegrei,earthquake,Bollettino
11377,2019-03-15 04:49:50.26,40.82333,14.14417,1.21,D,0.8,0.3,flegrei,earthquake,Bollettino
11376,2019-03-15 04:50:51.28,40.82217,14.149,0.97,D,0.1,0.3,flegrei,earthquake,Bollettino
11375,2019-03-15 04:53:53.94,40.821499,14.15167,1.11,D,-0.5,0.3,flegrei,earthquake,Bollettino
1161,2019-03-15 04:56:39.68,40.826172,14.14617,1.8,D,0.7,0.3,flegrei,earthquake,Bollettino
11374,2019-03-15 04:56:45.95,,,,D,0.2,0.3,flegrei,earthquake,Bollettino
11373,2019-03-15 04:57:04.8,40.82217,14.14683,1.53,D,0.4,0.3,flegrei,earthquake,Bollettino
11372,2019-03-15 04:58:38.49,,,,D,-0.8,0.3,flegrei,earthquake,Bollettino
11371,2019-03-15 04:59:27.57,,,,D,-0.3,0.3,flegrei,earthquake,Bollettino
11370,2019-03-15 05:00:25.85,,,,D,-0.8,0.3,flegrei,earthquake,Bollettino
11369,2019-03-15 05:20:46.29,40.822498,14.14233,1.21,D,0.4,0.3,flegrei,earthquake,Bollettino
11368,2019-03-15 06:00:36.79,40.831329,14.1425,1.32,D,0.1,0.3,flegrei,earthquake,Bollettino
11367,2019-03-15 06:09:14.37,40.82233,14.14833,0.99,D,-0.8,0.3,flegrei,earthquake,Bollettino
11366,2019-03-15 06:09:41.95,40.822498,14.146,1.33,D,0.1,0.3,flegrei,earthquake,Bollettino
1162,2019-03-15 10:29:23.22,40.825161,14.1465,1.56,D,1.0,0.3,flegrei,earthquake,Bollettino
1171,2019-03-16 01:13:54.64,40.82233,14.143,0.67,D,-0.5,0.3,flegrei,earthquake,Bollettino
11364,2019-03-17 13:42:18.09,40.821831,14.14333,0.81,D,-1.1,0.3,flegrei,earthquake,Bollettino
11363,2019-03-17 13:42:21.29,40.821999,14.14283,0.63,D,-0.3,0.3,flegrei,earthquake,Bollettino
11362,2019-03-17 13:42:30.91,,,,D,-1.1,0.3,flegrei,earthquake,Bollettino
11361,2019-03-17 13:43:03.14,,,,D,-0.8,0.3,flegrei,earthquake,Bollettino
11360,2019-03-17 13:43:09.37,,,,,,,flegrei,earthquake,Bollettino
11359,2019-03-17 13:49:26.75,40.821331,14.149,0.33,D,-0.5,0.3,flegrei,earthquake,Bollettino
11358,2019-03-17 14:26:53.49,,,,D,-1.1,0.3,flegrei,earthquake,Bollettino
11357,2019-03-17 14:27:11.45,,,,,,,flegrei,earthquake,Bollettino
11356,2019-03-17 14:27:14.72,40.821499,14.1465,0.93,,,,flegrei,earthquake,Bollettino
11355,2019-03-17 14:27:16.9,40.821331,14.14767,0.53,D,-0.1,0.3,flegrei,earthquake,Bollettino
11354,2019-03-17 14:27:25.43,,,,,,,flegrei,earthquake,Bollettino
1178,2019-03-17 14:42:21,40.8267,14.1437,0.71,D,-0.6,0.3,flegrei,earthquake,Rivisto
11353,2019-03-17 22:57:04.27,,,,,,,flegrei,earthquake,Bollettino
11352,2019-03-17 22:57:04.7,40.820332,14.14217,0.85,,,,flegrei,earthquake,Bollettino
11351,2019-03-17 23:22:50.75,,,,D,-1.1,0.3,flegrei,earthquake,Bollettino
11350,2019-03-17 23:23:08.86,40.828331,14.1445,0.99,D,-0.3,0.3,flegrei,earthquake,Bollettino
1183,2019-03-18 18:54:08.62,40.82233,14.13983,0.75,D,0.8,0.3,flegrei,earthquake,Bollettino
1186,2019-03-18 22:42:08.36,40.826328,14.1445,1.36,D,0.4,0.3,flegrei,earthquake,Bollettino
1187,2019-03-19 03:45:58.54,40.827499,14.14283,0.98,D,1.1,0.3,flegrei,earthquake,Bollettino
11342,2019-03-21 02:35:20.91,40.834671,14.14017,1.72,D,0.1,0.3,flegrei,earthquake,Bollettino
1194,2019-03-21 02:36:56.75,40.832829,14.153,1.87,D,0.2,0.3,flegrei,earthquake,Bollettino
11341,2019-03-21 02:37:45.28,40.835831,14.14517,1.43,D,-0.1,0.3,flegrei,earthquake,Bollettino
11340,2019-03-21 02:38:13.51,,,,D,-0.3,0.3,flegrei,earthquake,Bollettino
11339,2019-03-21 02:56:40.35,40.831329,14.1535,1.74,D,0.1,0.3,flegrei,earthquake,Bollettino
11338,2019-03-21 03:11:41.97,,,,D,0.1,0.3,flegrei,earthquake,Bollettino
11337,2019-03-21 03:11:57.76,40.831329,14.15017,1.8,D,0.6,0.3,flegrei,earthquake,Bollettino
11335,2019-03-21 19:57:29.65,40.827,14.14333,0.75,D,-0.8,0.3,flegrei,earthquake,Bollettino
11334,2019-03-21 20:05:12.05,40.82933,14.14217,0.35,D,-1.1,0.3,flegrei,earthquake,Bollettino
11333,2019-03-21 20:10:20.04,40.831329,14.1435,0.79,,,,flegrei,earthquake,Bollettino
11332,2019-03-21 20:10:21.43,40.827332,14.14017,0.89,D,-0.3,0.3,flegrei,earthquake,Bollettino
1196,2019-03-21 20:53:29.7,40.8265,14.14183,1.02,D,0.6,0.3,flegrei,earthquake,Bollettino
11331,2019-03-21 20:53:56.24,,,,D,-1.1,0.3,flegrei,earthquake,Bollettino
11330,2019-03-21 20:54:08.14,40.824501,14.14517,0.71,D,-0.1,0.3,flegrei,earthquake,Bollettino
11329,2019-03-21 22:17:11.49,40.826,14.14167,0.95,D,0.2,0.3,flegrei,earthquake,Bollettino
1205,2019-03-24 15:12:32.13,40.80817,14.095,3.73,D,0.7,0.3,flegrei,earthquake,Bollettino
11235,2019-03-31 13:53:06.76,40.821999,14.1435,0.41,D,-0.3,0.3,flegrei,earthquake,Bollettino
1307,2019-04-01 12:30:04.34,40.810169,14.10017,3.94,D,0.2,0.3,flegrei,earthquake,Bollettino
11232,2019-04-02 22:35:12.02,40.826,14.1415,1.14,,,,flegrei,earthquake,Bollettino
1369,2019-04-02 22:35:14.63,40.825668,14.1405,1.1,D,0.1,0.3,flegrei,earthquake,Bollettino
11229,2019-04-03 02:35:03.21,,,,D,-0.8,0.3,flegrei,earthquake,Bollettino
1333,2019-04-03 02:36:40.88,40.824169,14.146,0.6,D,-0.1,0.3,flegrei,earthquake,Bollettino
1323,2019-04-06 01:10:03.65,40.827839,14.143,1.42,D,0.1,0.3,flegrei,earthquake,Bollettino
1326,2019-04-07 05:51:50.78,40.824001,14.141,0.97,D,0.1,0.3,flegrei,earthquake,Bollettino
1334,2019-04-08 01:34:50.69,40.824669,14.135,1.45,D,-0.3,0.3,flegrei,earthquake,Bollettino
11226,2019-04-08 02:32:27.3,,,,D,0.1,0.3,flegrei,earthquake,Bollettino
11225,2019-04-08 05:25:57.85,,,,D,-0.8,0.3,flegrei,earthquake,Bollettino
1330,2019-04-08 08:48:08.18,40.841,14.14017,1.85,D,0.2,0.3,flegrei,earthquake,Bollettino
1331,2019-04-08 08:49:27.68,40.839828,14.13917,1.84,D,0.1,0.3,flegrei,earthquake,Bollettino
1332,2019-04-08 09:24:24.64,40.831501,14.13667,1.84,D,-0.3,0.3,flegrei,earthquake,Bollettino
1343,2019-04-10 19:42:24.56,40.821831,14.14,1.13,D,0.4,0.3,flegrei,earthquake,Bollettino
11223,2019-04-10 19:49:52.53,40.824169,14.13167,1.53,D,0.2,0.3,flegrei,earthquake,Bollettino
1345,2019-04-10 22:56:43.63,40.8255,14.14517,1.02,,,,flegrei,earthquake,Bollettino
1344,2019-04-10 22:56:47.21,40.827171,14.1435,1.18,D,1.8,0.3,flegrei,earthquake,Bollettino
1356,2019-04-14 08:02:56.7,40.821999,14.14067,0.88,D,0.2,0.3,flegrei,earthquake,Bollettino
1364,2019-04-14 08:03:08.93,40.820332,14.14133,1.13,D,-0.1,0.3,flegrei,earthquake,Bollettino
11210,2019-04-15 02:55:22.23,,,,,,,flegrei,earthquake,Bollettino
11209,2019-04-15 02:55:24.25,,,,D,-0.5,0.3,flegrei,earthquake,Bollettino
1361,2019-04-15 03:00:41.64,40.824669,14.1385,0.93,D,-0.5,0.3,flegrei,earthquake,Bollettino
1360,2019-04-15 03:00:50.67,40.82267,14.14017,1.52,D,0.6,0.3,flegrei,earthquake,Bollettino
1362,2019-04-15 17:52:43.55,40.827,14.14417,1.04,D,0.4,0.3,flegrei,earthquake,Bollettino
1365,2019-04-16 10:19:18.27,40.82333,14.13617,1.04,D,0.8,0.3,flegrei,earthquake,Bollettino
1366,2019-04-16 10:23:42.53,40.824669,14.1375,1.47,D,1.1,0.3,flegrei,earthquake,Bollettino
1367,2019-04-16 10:38:09.67,40.82283,14.14133,1.45,D,0.2,0.3,flegrei,earthquake,Bollettino
1368,2019-04-16 12:17:31.51,40.824169,14.13667,1.38,D,0.5,0.3,flegrei,earthquake,Bollettino
1371,2019-04-16 19:57:29.04,,,,,,,flegrei,earthquake,Bollettino
11206,2019-04-17 00:38:25.44,,,,D,-0.3,0.3,flegrei,earthquake,Bollettino
11205,2019-04-17 00:38:31.72,,,,,,,flegrei,earthquake,Bollettino
11204,2019-04-17 00:38:34.92,,,,D,-0.1,0.3,flegrei,earthquake,Bollettino
1375,2019-04-17 00:40:16.5,40.834171,14.145,0.57,D,1.1,0.3,flegrei,earthquake,Bollettino
11203,2019-04-17 00:40:37.66,,,,D,-0.5,0.3,flegrei,earthquake,Bollettino
11202,2019-04-17 00:41:08.96,,,,,,,flegrei,earthquake,Bollettino
1382,2019-04-18 06:43:23.3,,,,,,,flegrei,earthquake,Bollettino
1388,2019-04-21 09:48:52.109,40.7686,14.0271,9.44,,,,flegrei,earthquake,Automatico
1390,2019-04-21 14:45:10.61,40.8265,14.13867,1.22,D,1.0,0.3,flegrei,earthquake,Bollettino
1392,2019-04-21 14:53:02.46,40.825001,14.13367,1.73,D,0.8,0.3,flegrei,earthquake,Bollettino
1391,2019-04-21 14:59:03.67,40.826832,14.1305,1.72,D,0.5,0.3,flegrei,earthquake,Bollettino
11197,2019-04-21 15:10:47.01,,,,D,0.1,0.3,flegrei,earthquake,Bollettino
1389,2019-04-21 15:12:38.37,40.824329,14.13217,1.67,D,0.9,0.3,flegrei,earthquake,Bollettino
1393,2019-04-21 15:43:17.61,40.824001,14.13583,2.12,D,0.4,0.3,flegrei,earthquake,Bollettino
1400,2019-04-21 15:53:01.5,40.825668,14.13233,1.44,D,0.2,0.3,flegrei,earthquake,Bollettino
11195,2019-04-21 15:53:31.99,,,,D,-0.1,0.3,flegrei,earthquake,Bollettino
1394,2019-04-21 18:06:32.64,40.834839,14.13533,1.52,D,1.2,0.3,flegrei,earthquake,Bollettino
11193,2019-04-22 21:51:54.4,40.827,14.14317,1.05,D,0.2,0.3,flegrei,earthquake,Bollettino
1398,2019-04-22 21:51:54.4,40.827,14.14317,1.05,D,0.2,0.3,flegrei,earthquake,Rivisto
1399,2019-04-23 10:10:19,,,,D,-0.3,0.3,flegrei,earthquake,Rivisto
1403,2019-04-24 15:02:14.93,,,,,,,flegrei,earthquake,Bollettino
1419,2019-04-25 13:26:04.01,40.823502,14.15167,1.04,,,,flegrei,earthquake,Bollettino
1420,2019-04-25 13:26:05.58,40.825161,14.1415,1.63,,,,flegrei,earthquake,Bollettino
1421,2019-04-25 13:26:07.87,40.821331,14.14967,0.8,D,0.4,0.3,flegrei,earthquake,Bollettino
1407,2019-04-25 23:28:58.83,40.84,14.13017,1.84,D,0.2,0.3,flegrei,earthquake,Bollettino
1409,2019-04-26 02:19:50.61,,,,,,,flegrei,earthquake,Bollettino
1422,2019-04-26 12:40:58.19,40.820671,14.14417,1.08,D,-0.5,0.3,flegrei,earthquake,Bollettino
1416,2019-04-28 05:36:34.28,40.827332,14.14433,1.5,D,0.2,0.3,flegrei,earthquake,Bollettino
11187,2019-04-28 05:36:55.23,,,,,,,flegrei,earthquake,Bollettino
11186,2019-04-28 05:36:57.54,,,,D,-1.1,0.3,flegrei,earthquake,Bollettino
1417,2019-04-28 05:48:44.82,40.827,14.14667,1.48,D,0.2,0.3,flegrei,earthquake,Bollettino
11185,2019-04-28 05:49:05.78,,,,D,-0.5,0.3,flegrei,earthquake,Bollettino
1423,2019-04-28 06:40:21.34,40.83033,14.1445,1.02,D,0.2,0.3,flegrei,earthquake,Bollettino
11184,2019-04-28 06:40:36.24,,,,D,-1.1,0.3,flegrei,earthquake,Bollettino
1424,2019-04-29 07:41:08.63,40.824169,14.1415,0.84,D,-0.3,0.3,flegrei,earthquake,Bollettino
1427,2019-05-01 01:31:17.97,40.82217,14.17217,2.39,D,0.5,0.3,flegrei,earthquake,Bollettino
1451,2019-05-03 04:02:12.279,40.81967,14.13583,1.53,D,-0.5,0.3,flegrei,earthquake,Rivisto
11182,2019-05-03 04:02:12.28,40.819672,14.13583,1.53,D,-0.5,0.3,flegrei,earthquake,Bollettino
1432,2019-05-03 09:43:16.3,40.826672,14.13783,0.98,D,0.1,0.3,flegrei,earthquake,Bollettino
