#EventID,Time,Latitude,Longitude,Depth/km,MagType,Magnitude,MagErr,Area,Type,Level
23049,2023-01-07 03:24:54.89,40.8228,14.1285,1.81,D,0.23,0.3,flegrei,earthquake,Bollettino
23075,2023-01-07 04:14:26.26,,,,D,-0.76,0.3,flegrei,earthquake,Bollettino
23074,2023-01-07 05:06:15.71,40.819801,14.129,1.69,D,0.09,0.3,flegrei,earthquake,Bollettino
23050,2023-01-07 11:43:45.92,40.8228,14.1257,2.61,D,0.68,0.3,flegrei,earthquake,Bollettino
23051,2023-01-07 13:43:10.83,40.816299,14.1183,2.83,D,0.48,0.3,flegrei,earthquake,Bollettino
23073,2023-01-07 13:46:04.07,,,,D,-0.49,0.3,flegrei,earthquake,Bollettino
23072,2023-01-07 14:42:13.03,,,,D,-0.49,0.3,flegrei,earthquake,Bollettino
23071,2023-01-07 14:57:24.47,,,,D,-0.27,0.3,flegrei,earthquake,Bollettino
23054,2023-01-08 02:27:44.01,40.888302,14.1308,2.11,D,1.38,0.3,flegrei,earthquake,Bollettino
23056,2023-01-08 02:28:23.46,40.889301,14.1207,1.65,D,2.38,0.3,flegrei,earthquake,Bollettino
23070,2023-01-08 04:31:15.04,,,,D,0.68,0.3,flegrei,earthquake,Bollettino
23058,2023-01-08 04:57:36.99,,,,D,-0.08,0.3,flegrei,earthquake,Bollettino
23069,2023-01-08 05:40:32.21,40.820301,14.144,1.35,D,-0.49,0.3,flegrei,earthquake,Bollettino
23068,2023-01-08 05:52:35.01,40.824699,14.1375,1.81,D,-0.49,0.3,flegrei,earthquake,Bollettino
23067,2023-01-08 20:54:53.55,40.825001,14.1402,1.26,D,-0.27,0.3,flegrei,earthquake,Bollettino
23060,2023-01-09 06:10:24.82,40.827499,14.1517,1.85,D,0.48,0.3,flegrei,earthquake,Bollettino
23061,2023-01-09 06:18:38.67,40.827702,14.1517,1.78,D,0.23,0.3,flegrei,earthquake,Bollettino
23181,2023-01-09 06:18:48.94,,,,D,-0.76,0.3,flegrei,earthquake,Bollettino
23180,2023-01-09 06:19:02.37,,,,D,-0.49,0.3,flegrei,earthquake,Bollettino
23179,2023-01-09 11:23:23.46,,,,D,0.09,0.3,flegrei,earthquake,Bollettino
23178,2023-01-09 11:30:19.23,,,,D,0.09,0.3,flegrei,earthquake,Bollettino
23177,2023-01-09 11:45:41.61,,,,D,-0.08,0.3,flegrei,earthquake,Bollettino
23062,2023-01-09 22:37:04.1,40.812302,14.1538,2.8,D,0.48,0.3,flegrei,earthquake,Bollettino
23063,2023-01-10 00:47:30.15,40.811199,14.1518,2.44,D,0.36,0.3,flegrei,earthquake,Bollettino
23064,2023-01-10 00:49:58.85,40.8102,14.1527,2.47,D,0.23,0.3,flegrei,earthquake,Bollettino
23176,2023-01-10 02:18:01.03,40.811199,14.149,2.65,D,0.09,0.3,flegrei,earthquake,Bollettino
23065,2023-01-10 05:14:37.46,40.8097,14.149,2.44,D,0.86,0.3,flegrei,earthquake,Bollettino
23066,2023-01-10 13:02:51.75,40.827999,14.1392,2.75,D,1.99,0.3,flegrei,earthquake,Bollettino
23175,2023-01-10 13:08:29.47,,,,D,-0.08,0.3,flegrei,earthquake,Bollettino
23174,2023-01-10 13:14:00.85,,,,D,-0.08,0.3,flegrei,earthquake,Bollettino
23173,2023-01-10 13:14:09.5,,,,D,-0.08,0.3,flegrei,earthquake,Bollettino
23172,2023-01-10 16:29:22.69,,,,D,-0.08,0.3,flegrei,earthquake,Bollettino
23104,2023-01-10 16:52:51.26,40.827,14.1365,1.57,D,1.08,0.3,flegrei,earthquake,Bollettino
23105,2023-01-10 17:56:43.07,40.8298,14.125,1.8,D,0.48,0.3,flegrei,earthquake,Bollettino
23171,2023-01-10 18:07:00.77,,,,D,-0.49,0.3,flegrei,earthquake,Bollettino
23106,2023-01-10 18:07:17.81,40.827801,14.1275,2.07,D,0.58,0.3,flegrei,earthquake,Bollettino
23107,2023-01-10 18:28:00.55,40.8293,14.1402,2.49,D,0.94,0.3,flegrei,earthquake,Bollettino
23108,2023-01-10 18:42:42.71,40.8228,14.1267,1.44,D,0.58,0.3,flegrei,earthquake,Bollettino
